239	513	5	889178887
13	858	1	882397068
222	87	3	878182589
208	663	5	883108476
109	178	3	880572950
59	485	2	888204466
62	182	5	879375169
275	418	3	875154718
269	252	1	891456350
7	623	3	891354217
297	73	2	875239691
275	265	4	880314031
135	1046	3	879858003
152	685	5	880149074
244	172	4	880605665
53	281	4	879443288
244	790	4	880608037
24	191	5	875323003
271	65	3	885849419
2	50	5	888552084
144	125	4	888104191
145	974	1	882182634
57	79	5	883698495
176	875	4	886047442
106	526	4	881452685
62	86	2	879374640
193	1078	4	889126943
145	737	2	875272833
83	210	5	880307751
153	174	1	881371140
49	995	3	888065577
62	59	4	879373821
254	219	1	886475980
90	945	5	891383866
248	589	4	884534968
18	950	3	880130764
7	662	3	892133739
196	381	4	881251728
69	427	3	882145465
151	747	3	879524564
220	298	4	881198966
198	658	3	884208173
210	70	4	887730589
199	221	4	883782854
276	78	4	877934828
291	1016	4	874833827
184	602	4	889909691
194	212	1	879524216
95	68	4	879196231
262	617	3	879793715
130	569	3	880396494
262	174	3	879791948
151	703	4	879542460
314	28	5	877888346
13	147	3	882397502
44	258	4	878340824
303	418	4	879483510
291	15	5	874833668
239	96	5	889178798
136	89	4	882848925
185	114	4	883524320
194	239	3	879522917
83	43	4	880308690
130	307	4	877984546
59	177	4	888204349
222	106	2	883816184
4	264	3	892004275
176	324	5	886047292
117	181	5	880124648
194	191	4	879521856
145	1248	3	875272195
141	258	5	884584338
233	208	4	880610814
312	153	2	891699491
206	323	1	888179833
276	1081	3	880913705
268	580	3	875309344
296	429	5	884197330
10	285	5	877889186
181	328	3	878961227
23	463	4	874785843
216	174	5	881432488
290	208	3	880475245
264	448	2	886122031
64	433	2	889740286
130	234	5	875216932
223	908	1	891548802
239	430	3	889180338
303	1160	2	879544629
299	240	2	877878414
18	729	3	880131236
303	693	4	879466771
194	160	2	879551380
213	13	4	878955139
25	208	4	885852337
271	56	3	885848559
99	274	1	885679157
222	88	4	878183336
121	14	5	891390014
64	516	5	889737376
239	81	3	889179808
13	195	3	881515296
13	807	1	886304229
294	508	4	877819532
215	164	3	891436633
161	898	3	891170191
11	723	5	891904637
184	514	5	889908497
90	690	4	891383319
37	117	4	880915674
276	845	4	874786807
5	98	3	875720691
92	540	2	875813197
81	280	4	876534214
295	235	4	879517943
237	191	4	879376773
277	1011	3	879543697
272	1101	5	879454977
271	187	5	885848343
246	425	5	884921918
129	331	2	883244737
184	660	3	889909962
94	1048	4	891722678
249	930	2	879640585
222	552	2	878184596
304	237	5	884968415
64	160	4	889739288
83	82	5	887665423
90	499	5	891383866
204	216	4	892513864
164	685	5	889402160
294	282	3	877821796
193	410	3	889127633
73	657	5	888625422
144	182	3	888105743
271	482	5	885848519
311	143	3	884364812
267	17	4	878971773
201	51	2	884140751
1	227	4	876892946
287	347	4	888177040
195	1014	4	879673925
316	98	5	880853743
168	274	4	884287865
13	66	3	882141485
262	386	3	879795512
269	13	4	891446662
222	1044	4	881060578
184	161	2	889909640
313	99	4	891014029
130	806	3	875217096
3	337	1	889236983
94	820	1	891723186
59	1107	4	888206254
311	716	4	884365718
214	275	3	891542968
262	293	2	879790906
62	132	5	879375022
240	313	5	885775604
312	28	4	891698300
31	484	5	881548030
308	493	3	887737293
144	508	4	888104150
172	462	3	875537717
104	7	3	888465972
262	121	3	879790536
189	751	4	893265046
201	919	3	884141208
7	81	5	891352626
59	148	3	888203175
109	627	5	880582133
277	279	4	879543592
313	200	3	891017736
116	1216	3	876452582
91	28	4	891439243
90	553	2	891384959
291	1139	3	874871671
62	111	3	879372670
291	501	4	875087100
235	87	4	889655162
57	243	3	883696547
7	576	5	892132943
318	768	2	884498022
263	510	4	891298392
209	906	2	883589546
250	338	4	883263374
94	470	4	891722006
59	583	5	888205921
303	1286	4	879467413
269	235	3	891446756
223	977	2	891550295
298	252	4	884183833
44	208	4	878347420
215	197	4	891435357
246	68	5	884922341
92	665	3	875906853
13	331	3	881515457
271	750	4	885844698
201	660	3	884140927
209	251	5	883417810
262	754	3	879961283
276	226	4	874792520
58	100	5	884304553
92	846	3	886443471
11	110	3	891905324
23	172	4	874785889
264	33	3	886122644
90	657	5	891385190
130	206	3	875801695
152	412	2	880149328
160	117	4	876767822
250	244	4	878089786
23	1006	3	874785809
276	1095	1	877935135
127	294	4	884363803
57	28	4	883698324
268	94	2	875743630
92	219	4	875654888
5	382	5	875636587
180	762	4	877126241
178	282	3	882823978
189	1115	4	893264270
206	900	1	888179980
314	1263	2	877890611
270	83	4	876954995
275	449	3	876198328
279	1182	3	875314370
21	457	1	874951054
29	539	2	882821044
291	471	4	874833746
87	211	5	879876812
59	710	3	888205463
276	246	4	874786686
90	906	2	891382240
106	107	4	883876961
194	234	3	879521167
68	7	3	876974096
198	135	5	884208061
232	91	5	888549515
53	24	3	879442538
130	267	5	875801239
63	20	3	875748004
291	578	4	874835242
184	71	4	889911552
275	173	3	875154795
244	89	5	880602210
219	347	1	889386819
293	288	3	888904327
321	287	3	879438857
306	864	3	876504286
224	332	3	888103429
52	95	4	882922927
209	688	1	883589626
160	187	5	876770168
82	231	2	878769815
297	1016	3	874955131
56	196	2	892678628
90	425	4	891384996
82	919	3	876311280
10	289	4	877886223
197	515	5	891409935
279	491	5	875296435
145	393	5	875273174
305	61	4	886323378
255	448	3	883216544
259	959	4	888720593
286	258	4	877530390
303	65	4	879467436
13	289	2	882140759
184	100	5	889907652
207	810	2	877125506
195	265	4	888737346
279	509	3	875296552
280	472	2	891702086
175	96	3	877108051
44	120	4	878346977
59	588	2	888204389
320	117	4	884748641
83	139	3	880308959
18	494	3	880131497
303	87	3	879466421
256	765	4	882165328
221	69	4	875245641
159	685	4	880557347
303	291	3	879484804
6	294	2	883599938
210	380	4	887736482
36	883	5	882157581
269	729	2	891448569
284	305	4	885328906
223	318	4	891550711
22	79	4	878887765
249	11	5	879640868
7	559	5	891354882
179	905	4	892151331
303	302	4	879465986
308	378	3	887740700
234	233	2	892335990
181	302	2	878961511
236	313	4	890115777
37	55	3	880915942
234	617	3	892078741
16	191	5	877719454
234	482	4	892334803
301	174	5	882075827
58	109	4	884304396
13	476	2	882141997
189	1	5	893264174
7	241	4	891354053
131	750	5	883681723
151	186	4	879524222
109	797	3	880582856
151	15	4	879524879
90	529	5	891385132
246	8	3	884921245
150	121	2	878747322
28	98	5	881961531
151	210	4	879524419
200	241	4	884129782
313	191	5	891013829
214	151	5	892668153
293	1161	2	888905062
201	117	2	884112487
122	215	4	879270676
130	366	5	876251972
158	414	4	880135118
43	66	4	875981506
38	432	1	892430282
82	661	4	878769703
97	115	5	884239525
5	407	3	875635431
15	685	4	879456288
305	186	4	886323902
181	1320	1	878962279
6	221	4	883599431
201	292	3	884110598
48	174	5	879434723
64	93	2	889739025
178	234	4	882826783
276	843	4	874792989
18	58	4	880130613
102	300	3	875886434
7	420	5	891353219
95	1230	1	888956901
50	253	5	877052550
109	100	4	880563080
201	332	2	884110887
316	588	1	880853992
187	116	5	879464978
291	54	4	874834963
316	292	4	880853072
277	1197	4	879543768
301	606	3	882076890
43	1057	2	884029777
13	877	2	882140792
224	43	3	888104456
193	827	2	890859916
276	789	3	874791623
288	127	5	886374451
42	606	3	881107538
116	185	3	876453519
195	387	4	891762491
157	405	3	886890342
207	787	3	876079054
239	204	3	889180888
178	148	4	882824325
292	276	5	881103915
42	456	3	881106113
299	238	4	877880852
128	140	4	879968308
307	173	5	879283786
59	855	4	888204502
307	258	5	879283786
38	672	3	892434800
311	403	4	884365889
94	229	3	891722979
305	203	4	886323839
128	79	4	879967692
269	514	4	891449123
189	91	3	893265684
73	588	2	888625754
256	819	4	882151052
207	98	4	875509887
286	151	5	875806800
291	77	4	874834799
290	222	4	880731778
5	423	4	875636793
213	690	3	878870275
221	268	5	876502910
298	477	4	884126202
290	476	3	880475837
42	506	3	881108760
138	151	4	879023389
94	1119	4	891723261
233	806	4	880610396
276	301	4	877584219
70	417	3	884066823
305	15	1	886322796
57	409	4	883697655
125	173	5	879454100
65	56	3	879217816
236	506	5	890118153
144	91	2	888106106
7	182	4	891350965
112	354	3	891304031
293	167	3	888907702
222	210	4	878184338
287	92	4	875334896
256	280	5	882151167
84	529	5	883453108
267	114	5	878971514
1	92	3	876892425
234	657	4	892079840
92	947	4	875654929
130	200	5	875217392
307	71	5	879283169
112	750	4	884992444
130	622	3	875802173
144	961	3	888106106
22	227	4	878888067
151	481	3	879524669
25	478	5	885852271
152	147	3	880149045
151	260	1	879523998
162	121	4	877636000
200	402	4	884129029
269	478	4	891448980
210	502	3	891035965
76	135	5	875028792
217	195	5	889069709
301	172	5	882076403
303	330	3	879552065
116	248	3	876452492
155	748	2	879371261
270	306	5	876953744
131	845	4	883681351
102	1025	2	883278200
174	396	1	886515104
125	150	1	879454892
235	511	5	889655162
100	355	4	891375313
181	680	1	878961709
313	31	4	891015486
13	226	4	882397651
130	993	5	874953665
62	4	4	879374640
7	647	5	891352489
151	522	5	879524443
291	627	4	875086991
318	204	5	884496218
87	996	3	879876848
279	88	1	882146554
180	79	3	877442037
119	716	5	874782190
291	99	4	875086887
1	74	1	889751736
145	315	5	883840797
330	11	4	876546561
188	88	4	875075300
299	921	3	889502087
4	260	4	892004275
286	158	3	877533472
125	483	4	879454628
62	1118	3	879375537
301	610	3	882077176
151	25	4	879528496
311	518	3	884365451
110	301	2	886987505
109	5	3	880580637
291	824	4	874833962
14	357	2	890881294
195	887	4	886782489
271	50	5	885848640
174	41	1	886515063
233	357	5	877661553
127	380	5	884364950
203	336	3	880433474
109	195	5	880578038
186	406	1	879023272
293	148	1	888907015
280	1028	5	891702276
183	96	3	891463617
271	274	3	885848014
85	660	4	879829618
276	401	3	874792094
63	237	3	875747342
43	553	4	875981159
44	665	1	883613372
168	255	1	884287560
328	568	3	885047896
82	504	4	878769917
38	508	2	892429399
92	386	3	875907727
213	144	5	878956047
11	714	4	891904214
246	80	2	884923329
308	481	4	887737997
10	655	5	877891904
83	631	2	887664566
255	185	4	883216449
18	607	3	880131752
234	616	2	892334976
295	173	5	879518257
125	97	3	879454385
323	333	4	878738865
305	56	1	886323068
249	597	2	879640436
314	1095	3	877887356
244	676	4	880604858
44	257	4	878346689
299	271	3	879737472
299	24	3	877877732
99	682	2	885678371
7	22	5	891351121
24	427	5	875323002
139	268	4	879537876
285	216	3	890595900
111	340	4	891679692
207	170	4	877125221
124	616	4	890287645
286	341	5	884069544
264	401	5	886123656
23	528	4	874786974
140	319	4	879013617
194	213	2	879523575
177	89	5	880131088
265	7	2	875320689
319	879	5	876280338
42	102	5	881108873
180	67	1	877127591
214	79	4	891544306
261	597	4	890456142
293	705	5	888906338
194	470	3	879527421
75	496	5	884051921
207	290	2	878104627
92	134	4	875656623
221	318	5	875245690
294	539	4	889241707
224	22	5	888103581
43	328	4	875975061
271	300	2	885844583
59	13	5	888203415
326	50	5	879875112
73	12	5	888624976
28	234	4	881956144
323	127	5	878739137
291	816	3	874867852
235	319	4	889654419
87	70	5	879876448
270	148	4	876954062
10	321	4	879163494
125	1036	2	892839191
22	186	5	878886368
292	324	3	881104533
72	129	4	880035588
215	22	3	891435161
197	570	4	891410124
333	894	3	891045496
213	546	4	878870903
85	97	2	879829667
327	702	2	887819021
106	213	4	881453065
279	1113	3	888806035
331	133	3	877196443
297	443	2	875240133
284	258	4	885329146
176	297	3	886047918
57	744	5	883698581
145	182	5	885622510
44	11	3	878347915
269	210	1	891449608
314	791	4	877889398
290	1028	3	880732365
17	151	4	885272751
213	50	5	878870456
42	210	5	881108633
181	823	2	878963343
177	124	3	880130881
159	815	3	880557387
248	474	2	884534672
8	182	5	879362183
98	655	3	880498861
181	457	1	878961474
293	654	5	888905760
216	577	1	881432453
301	53	1	882078883
301	384	5	882079315
291	672	3	874867741
267	55	4	878972785
43	498	5	875981275
262	185	3	879793164
181	406	1	878962955
256	756	4	882151167
10	48	4	877889058
295	4	4	879518568
99	124	2	885678886
130	231	3	875801422
244	97	2	880605514
10	203	4	877891967
173	300	4	877556988
269	168	4	891448850
197	431	3	891409935
234	506	4	892318107
181	359	1	878961668
184	498	5	889913687
39	315	4	891400094
302	309	2	879436820
297	22	4	875238984
200	229	5	884129696
298	261	4	884126805
56	1090	3	892683641
226	270	4	883888639
104	122	3	888465739
189	276	3	893264300
197	770	3	891410082
293	157	5	888905779
198	427	4	884207009
173	322	4	877557028
276	76	4	874791506
49	546	1	888069636
56	174	5	892737191
7	526	5	891351042
49	531	3	888066511
313	488	5	891013496
92	1215	2	890251747
201	242	4	884110598
186	977	3	879023273
320	456	3	884748904
209	269	2	883589606
5	167	2	875636281
326	54	3	879876300
297	652	3	875239346
264	659	5	886122577
118	174	5	875385007
117	1	4	880126083
132	922	5	891278996
222	433	4	881059876
103	117	4	880416313
313	969	4	891015387
262	292	4	879961282
129	270	3	883243934
13	508	3	882140426
81	118	2	876533764
263	97	4	891299387
293	87	4	888907015
232	708	4	888550060
222	554	2	881060435
62	281	3	879373118
322	50	5	887314418
107	305	4	891264327
28	50	4	881957090
198	1117	3	884205252
280	96	4	891700664
178	358	1	888512993
11	561	2	891905936
183	405	4	891464393
207	576	3	877822904
198	249	2	884205277
291	168	5	874871800
298	151	3	884183952
190	717	3	891042938
1	82	5	878542589
94	185	5	885873684
271	204	4	885848314
1	56	4	875072716
18	214	4	880132078
293	521	3	888906288
234	966	4	892334189
308	959	3	887739335
238	815	2	883576398
10	283	4	877892276
311	99	5	884365075
116	187	5	886310197
295	966	5	879518060
234	72	3	892335674
90	311	4	891382163
151	228	5	879524345
130	930	3	876251072
321	194	3	879441225
28	12	4	881956853
207	1102	3	880839891
328	10	4	885047099
306	275	4	876503894
314	929	3	877887356
279	363	5	890451473
246	578	2	884923306
312	98	4	891698300
43	382	5	883955702
35	1025	3	875459237
148	501	4	877020297
5	222	4	875635174
49	173	3	888067691
314	468	4	877892214
236	289	4	890117820
60	183	5	883326399
296	544	4	884196938
305	169	5	886322893
198	51	3	884208455
62	716	4	879375951
311	484	4	884366590
181	1067	1	878962550
13	830	1	882397581
201	210	2	884111270
67	405	5	875379794
224	1119	3	888082634
62	473	4	879373046
318	357	4	884496069
49	569	3	888067482
46	333	5	883611374
213	25	4	878870750
212	511	4	879304051
276	66	3	874791993
85	389	3	882995832
123	22	4	879809943
131	274	3	883681351
266	874	2	892257101
22	294	1	878886262
328	679	2	885049460
178	978	2	882824983
43	944	2	883956260
236	507	3	890115897
308	193	3	887737837
294	10	3	877819490
263	892	3	891297766
316	213	5	880853516
80	87	4	887401307
198	746	4	884207946
123	606	3	879872540
82	64	5	878770169
201	213	4	884111873
257	289	4	879029543
287	218	5	875335424
308	528	3	887737036
295	493	5	879516961
8	79	4	879362286
197	1419	2	891410124
313	204	4	891014401
162	298	4	877635690
57	294	4	883696547
234	491	4	892079538
186	53	1	879023882
99	1052	1	885679533
270	1119	5	876955729
311	94	3	884366187
239	671	5	889179290
303	327	1	879466166
72	527	4	880036746
201	32	3	884140049
262	217	3	879792818
63	251	4	875747514
42	357	5	881107687
13	625	2	882398691
283	83	4	879298239
43	7	4	875975520
286	432	3	878141681
312	631	5	891699599
18	209	4	880130861
240	898	5	885775770
52	405	4	882922610
262	1278	4	879961819
59	1116	3	888206562
151	826	1	879543212
217	540	1	889070087
184	780	4	889913254
62	1107	1	879376159
311	692	4	884364652
167	48	1	892738277
115	69	1	881171825
280	100	3	891700385
224	879	3	888082099
159	258	4	893255836
268	248	3	875742530
144	328	3	888103407
269	1014	3	891446838
13	168	4	881515193
307	229	5	879538921
314	54	4	877888892
92	87	3	876175077
20	118	4	879668442
151	755	3	879543366
221	17	4	875245406
230	50	5	880484755
174	107	5	886434361
194	519	4	879521474
109	550	5	880579107
49	117	1	888069459
237	23	4	879376606
239	135	5	889178762
338	79	4	879438715
253	483	5	891628122
70	71	3	884066399
334	269	3	891544049
268	404	4	875309430
297	86	5	875238883
294	876	3	889241633
49	721	2	888068934
93	845	4	888705321
72	204	4	880037853
128	215	3	879967452
189	694	4	893265946
249	240	4	879640343
180	121	5	877127830
87	1072	3	879876610
328	523	5	885046206
158	42	3	880134913
13	860	1	882396984
269	474	4	891448823
236	699	4	890116095
326	444	4	879877413
70	265	4	884067503
201	461	4	884113924
246	99	3	884922657
102	302	3	880680541
6	19	4	883602965
254	257	3	886471389
130	55	5	875216507
136	56	4	882848783
216	498	3	880235329
329	98	4	891656300
230	511	2	880485656
327	962	3	887820545
330	51	5	876546753
125	290	4	892838375
327	451	4	887819411
94	257	4	891724178
60	151	5	883326995
311	310	4	884363865
18	739	3	880131776
224	243	2	888082277
151	241	3	879542645
312	847	3	891698174
308	965	4	887738387
297	31	3	881708087
1	125	3	878542960
312	144	1	891698987
174	458	4	886433862
38	780	4	892434217
44	155	3	878348947
244	13	4	880604379
1	215	3	876893145
270	379	5	876956232
251	257	3	886272378
246	109	5	884921794
84	284	3	883450093
201	676	2	884140927
121	174	3	891388063
59	724	5	888205265
294	678	2	877818861
207	1283	4	884386260
255	271	4	883215525
102	399	2	888802722
282	271	3	881702919
135	227	3	879857843
221	467	4	875245928
181	1362	1	878962200
94	655	4	891720862
181	1265	1	878961668
109	4	2	880572756
198	357	5	884207267
207	186	4	877879173
321	224	3	879439733
327	849	2	887822530
334	317	3	891546000
64	705	5	879365558
332	673	5	888360307
91	682	2	891438184
290	418	3	880474293
222	231	2	878182005
243	275	3	879987084
344	39	3	884901290
230	673	3	880485573
44	228	5	883613334
345	1160	3	884994606
94	133	4	885882685
19	153	4	885412840
279	1118	3	875310631
254	99	3	886473254
125	1272	1	879454892
295	624	5	879518654
298	660	3	884182838
119	1263	3	886177338
318	72	4	884498540
246	410	1	884923175
158	809	3	880134675
234	191	4	892334765
78	289	4	879633567
180	716	1	877128119
344	462	2	884901156
31	135	4	881548030
267	214	4	878972342
214	45	4	891543952
221	92	4	875245989
21	288	3	874950932
296	1073	5	884197330
206	288	5	888179565
299	1074	3	889502786
85	203	5	879455402
18	367	4	880130802
246	568	4	884922451
268	163	2	875743656
269	63	1	891450857
11	97	4	891904300
279	415	3	875314313
12	471	5	879959670
220	325	1	881198435
10	155	4	877889186
18	25	3	880131591
268	154	4	875743563
283	70	4	879298206
7	10	4	891352864
233	958	5	875508372
286	419	5	889651990
292	28	4	881105734
292	1039	4	881105778
21	995	2	874950932
92	595	3	886443534
54	276	5	880931595
222	756	4	877564031
334	1207	2	891550121
243	223	4	879988262
268	16	3	875306691
267	484	5	878971542
148	596	5	877020297
59	664	4	888205614
314	366	4	877891354
186	333	3	891718820
92	785	3	875660304
194	51	4	879549793
303	373	2	879544276
211	310	3	879461394
56	31	4	892679259
60	28	5	883326155
321	507	3	879441336
141	932	3	884585128
73	286	4	888792192
6	213	4	883602462
298	498	5	884182573
256	1289	4	882150552
250	44	4	878090199
239	198	5	889181047
305	338	3	886308252
72	566	4	880037277
194	511	4	879520991
279	418	3	875733888
94	153	5	891725333
230	393	3	880485110
62	153	4	879374686
213	715	5	878955915
94	1199	3	891724798
10	294	3	879163524
123	285	5	879873830
5	154	3	875636691
295	843	4	879517994
125	175	2	879455184
243	93	2	879987173
86	319	3	879569555
188	7	5	875073477
276	463	4	874792839
96	64	5	884403336
110	332	3	886987287
303	202	5	879468149
245	94	2	888513081
59	871	2	888203865
293	553	3	888907453
99	1119	4	885680348
296	292	5	884196057
110	22	4	886987826
89	127	5	879441335
59	258	3	888202749
8	294	3	879361521
311	469	5	884366227
222	1226	4	883815840
348	370	4	886523621
343	371	2	876405893
13	409	3	882141872
72	45	5	880037853
309	326	5	877370383
339	97	4	891034626
279	1209	4	875314350
276	1210	2	877934988
300	322	4	875650018
8	385	1	879362124
273	345	3	891293108
230	125	5	880485090
234	1463	5	892333573
158	228	5	880134296
188	628	5	875074200
343	712	4	876406391
343	375	2	876406978
321	483	5	879439658
279	397	4	890780547
23	483	4	884550048
322	192	5	887313984
244	179	5	880603833
16	230	5	877720813
49	168	5	888068686
92	825	4	875640487
279	1495	4	889984565
267	1401	4	878971816
244	226	1	880602264
194	648	4	879521936
345	88	4	884992940
240	300	3	885775563
293	655	3	888905618
280	404	3	891701114
104	544	3	888465413
94	232	3	891721584
110	1206	3	886988321
303	410	4	879484846
180	631	5	877544373
301	89	2	882076046
303	233	4	879484981
41	313	3	890685449
193	288	1	889123777
348	240	3	886523839
22	683	1	878886307
213	509	4	878955372
101	840	3	877136659
121	125	2	891388600
73	479	5	888625127
146	307	3	891457905
119	866	3	874774575
32	250	4	883717684
197	748	3	891409323
2	312	3	888550631
234	8	5	892079585
339	270	2	891036753
184	531	4	889910653
222	182	4	881058666
315	223	5	879799486
7	269	3	891349991
43	241	4	883955441
308	233	3	887738346
292	510	4	881104093
96	100	5	884403758
135	176	4	879857765
311	258	4	884363706
296	1142	5	884196524
301	483	4	882076403
334	461	3	891547744
87	629	4	879877006
325	865	3	891478079
11	47	4	891904551
330	447	4	876546619
209	898	3	883460304
60	751	2	883325421
186	591	4	879023073
129	339	2	883244737
279	662	2	875310631
287	39	5	875336652
157	273	5	886889876
286	234	3	877532093
10	656	5	877886846
207	313	4	885066537
188	210	4	875071891
109	278	3	880571770
187	792	5	879465340
313	163	2	891016757
181	1371	1	878962240
276	456	2	874787237
303	9	5	879466830
318	194	5	884495590
286	683	5	884583549
48	50	4	879434723
298	195	4	884183277
171	245	3	891034801
269	153	3	891449346
7	54	3	892132380
137	327	4	881432671
318	315	5	884470294
136	847	4	882693371
314	938	3	877886099
311	178	5	884364437
122	214	2	879270676
328	750	4	885044519
193	465	3	889126867
347	416	3	881654715
296	948	1	884196149
351	340	1	879481424
181	335	1	878961748
327	215	4	887820695
327	886	2	887737493
111	326	3	891680131
305	151	4	886324433
42	281	3	881105728
181	1318	1	878962349
262	405	2	879962367
184	462	4	889908873
334	474	3	891546257
251	50	5	886272086
7	489	3	891353477
92	778	4	875811457
320	411	3	884749119
343	275	5	876408139
236	204	3	890118393
90	269	5	891382310
312	675	5	891698485
234	79	3	892079910
214	7	5	892668130
303	480	4	879466523
197	187	5	891409798
48	202	4	879434791
59	188	4	888205188
233	57	5	880190451
314	268	5	877885836
318	49	3	884497257
294	250	5	877819459
218	504	3	881288574
318	384	3	884498210
93	275	4	888705224
144	293	4	888104283
87	1190	4	879876336
286	790	1	877535208
318	934	4	884495382
303	234	5	879467260
295	1459	5	879519237
256	662	2	882165032
28	271	4	881955281
257	307	4	879029581
56	98	4	892679067
151	1065	3	879542413
327	90	3	887819194
268	1059	3	875743310
312	57	5	891699599
308	170	3	887737130
42	25	3	881110670
119	658	5	874782127
279	390	3	875744641
327	237	4	887745494
328	188	5	885046498
43	298	4	875975211
18	286	5	880129305
254	238	3	886473120
250	1014	4	883263439
130	946	4	875801830
95	24	3	879192542
164	245	5	889401362
196	306	4	881251021
332	1150	3	887938631
193	871	3	890860319
293	447	4	888907290
339	12	5	891032659
201	447	5	884112581
290	550	3	880475807
276	290	4	874786854
253	566	4	891628578
184	1136	4	889912890
75	475	5	884049939
272	772	2	879455220
334	450	1	891550338
145	1212	2	875272196
189	815	3	893264558
293	257	2	888904696
321	1194	5	879438607
